station,event_id,case_type,event_start_utc,event_end_utc,satellite_window_start_utc,satellite_window_end_utc,catalog_timestamp_utc,filename,gId,availability_status
VOCI,VOCI_CTL_04_20171102T11,control,2017-11-23T11:00:00+00:00,2017-11-23T18:00:00+00:00,2017-11-23T09:00:00+00:00,2017-11-23T20:00:00+00:00,2017-11-23T16:15:00Z,3RIMG_23NOV2017_1615_L2B_CMK_V01R00.h5,5598692,AVAILABLE
VOCI,VOCI_CTL_04_20171102T11,control,2017-11-23T11:00:00+00:00,2017-11-23T18:00:00+00:00,2017-11-23T09:00:00+00:00,2017-11-23T20:00:00+00:00,2017-11-23T16:44:00Z,3RIMG_23NOV2017_1644_L2B_CMK_V01R00.h5,5598723,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T11:15:00Z,3RIMG_24SEP2019_1115_L2B_CMK_V01R00.h5,7679852,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T11:19:00Z,3RIMG_24SEP2019_1119_L2B_CMK_V01R00.h5,7679875,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T11:23:00Z,3RIMG_24SEP2019_1123_L2B_CMK_V01R00.h5,7679915,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T11:28:00Z,3RIMG_24SEP2019_1128_L2B_CMK_V01R00.h5,7679937,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T11:36:00Z,3RIMG_24SEP2019_1136_L2B_CMK_V01R00.h5,7679947,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T11:45:00Z,3RIMG_24SEP2019_1145_L2B_CMK_V01R00.h5,7679961,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T12:36:00Z,3RIMG_24SEP2019_1236_L2B_CMK_V01R00.h5,7680048,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T12:45:00Z,3RIMG_24SEP2019_1245_L2B_CMK_V01R00.h5,7680067,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T12:53:00Z,3RIMG_24SEP2019_1253_L2B_CMK_V01R00.h5,7680081,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T12:58:00Z,3RIMG_24SEP2019_1258_L2B_CMK_V01R00.h5,7680094,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T13:06:00Z,3RIMG_24SEP2019_1306_L2B_CMK_V01R00.h5,7680113,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T13:32:00Z,3RIMG_24SEP2019_1332_L2B_CMK_V01R00.h5,7680149,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T13:45:00Z,3RIMG_24SEP2019_1345_L2B_CMK_V01R00.h5,7680163,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T13:49:00Z,3RIMG_24SEP2019_1349_L2B_CMK_V01R00.h5,7680202,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T13:53:00Z,3RIMG_24SEP2019_1353_L2B_CMK_V01R00.h5,7680215,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T13:58:00Z,3RIMG_24SEP2019_1358_L2B_CMK_V01R00.h5,7680194,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:06:00Z,3RIMG_24SEP2019_1406_L2B_CMK_V01R00.h5,7680242,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:15:00Z,3RIMG_24SEP2019_1415_L2B_CMK_V01R00.h5,7680258,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:19:00Z,3RIMG_24SEP2019_1419_L2B_CMK_V01R00.h5,7680292,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:23:00Z,3RIMG_24SEP2019_1423_L2B_CMK_V01R00.h5,7680319,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:28:00Z,3RIMG_24SEP2019_1428_L2B_CMK_V01R00.h5,7680345,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:36:00Z,3RIMG_24SEP2019_1436_L2B_CMK_V01R00.h5,7680347,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:45:00Z,3RIMG_24SEP2019_1445_L2B_CMK_V01R00.h5,7680374,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:49:00Z,3RIMG_24SEP2019_1449_L2B_CMK_V01R00.h5,7680415,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T14:53:00Z,3RIMG_24SEP2019_1453_L2B_CMK_V01R00.h5,7680435,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:02:00Z,3RIMG_24SEP2019_1502_L2B_CMK_V01R00.h5,7680449,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:06:00Z,3RIMG_24SEP2019_1506_L2B_CMK_V01R00.h5,7680469,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:28:00Z,3RIMG_24SEP2019_1528_L2B_CMK_V01R00.h5,7680560,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:32:00Z,3RIMG_24SEP2019_1532_L2B_CMK_V01R00.h5,7680526,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:36:00Z,3RIMG_24SEP2019_1536_L2B_CMK_V01R00.h5,7680587,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:45:00Z,3RIMG_24SEP2019_1545_L2B_CMK_V01R00.h5,7680604,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:49:00Z,3RIMG_24SEP2019_1549_L2B_CMK_V01R00.h5,7680626,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T15:53:00Z,3RIMG_24SEP2019_1553_L2B_CMK_V01R00.h5,7680658,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T16:02:00Z,3RIMG_24SEP2019_1602_L2B_CMK_V01R00.h5,7680674,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T16:06:00Z,3RIMG_24SEP2019_1606_L2B_CMK_V01R00.h5,7680695,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T16:32:00Z,3RIMG_24SEP2019_1632_L2B_CMK_V01R00.h5,7680747,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T16:36:00Z,3RIMG_24SEP2019_1636_L2B_CMK_V01R00.h5,7680774,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T16:53:00Z,3RIMG_24SEP2019_1653_L2B_CMK_V01R00.h5,7680799,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T16:58:00Z,3RIMG_24SEP2019_1658_L2B_CMK_V01R00.h5,7680825,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T17:06:00Z,3RIMG_24SEP2019_1706_L2B_CMK_V01R00.h5,7680853,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T17:15:00Z,3RIMG_24SEP2019_1715_L2B_CMK_V01R00.h5,7680873,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T17:19:00Z,3RIMG_24SEP2019_1719_L2B_CMK_V01R00.h5,7680869,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T17:23:00Z,3RIMG_24SEP2019_1723_L2B_CMK_V01R00.h5,7680919,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T17:28:00Z,3RIMG_24SEP2019_1728_L2B_CMK_V01R00.h5,7680931,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T21:45:00Z,3RIMG_24SEP2019_2145_L2B_CMK_V01R00.h5,7681053,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T21:49:00Z,3RIMG_24SEP2019_2149_L2B_CMK_V01R00.h5,7681081,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T22:32:00Z,3RIMG_24SEP2019_2232_L2B_CMK_V01R00.h5,7682309,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-24T22:36:00Z,3RIMG_24SEP2019_2236_L2B_CMK_V01R00.h5,7682280,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:02:00Z,3RIMG_25SEP2019_0002_L2B_CMK_V01R00.h5,7681670,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:06:00Z,3RIMG_25SEP2019_0006_L2B_CMK_V01R00.h5,7681595,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:19:00Z,3RIMG_25SEP2019_0019_L2B_CMK_V01R00.h5,7681857,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:23:00Z,3RIMG_25SEP2019_0023_L2B_CMK_V01R00.h5,7681750,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:28:00Z,3RIMG_25SEP2019_0028_L2B_CMK_V01R00.h5,7681600,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:32:00Z,3RIMG_25SEP2019_0032_L2B_CMK_V01R00.h5,7681660,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:36:00Z,3RIMG_25SEP2019_0036_L2B_CMK_V01R00.h5,7681774,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:45:00Z,3RIMG_25SEP2019_0045_L2B_CMK_V01R00.h5,7681714,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:49:00Z,3RIMG_25SEP2019_0049_L2B_CMK_V01R00.h5,7681664,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:53:00Z,3RIMG_25SEP2019_0053_L2B_CMK_V01R00.h5,7681701,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T00:58:00Z,3RIMG_25SEP2019_0058_L2B_CMK_V01R00.h5,7681708,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:02:00Z,3RIMG_25SEP2019_0102_L2B_CMK_V01R00.h5,7681744,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:06:00Z,3RIMG_25SEP2019_0106_L2B_CMK_V01R00.h5,7681809,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:36:00Z,3RIMG_25SEP2019_0136_L2B_CMK_V01R00.h5,7681358,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:45:00Z,3RIMG_25SEP2019_0145_L2B_CMK_V01R00.h5,7681362,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:49:00Z,3RIMG_25SEP2019_0149_L2B_CMK_V01R00.h5,7681363,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:53:00Z,3RIMG_25SEP2019_0153_L2B_CMK_V01R00.h5,7681610,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T01:58:00Z,3RIMG_25SEP2019_0158_L2B_CMK_V01R00.h5,7681360,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:02:00Z,3RIMG_25SEP2019_0202_L2B_CMK_V01R00.h5,7681579,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:06:00Z,3RIMG_25SEP2019_0206_L2B_CMK_V01R00.h5,7681441,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:15:00Z,3RIMG_25SEP2019_0215_L2B_CMK_V01R00.h5,7681401,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:19:00Z,3RIMG_25SEP2019_0219_L2B_CMK_V01R00.h5,7681429,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:23:00Z,3RIMG_25SEP2019_0223_L2B_CMK_V01R00.h5,7681437,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:28:00Z,3RIMG_25SEP2019_0228_L2B_CMK_V01R00.h5,7681445,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:32:00Z,3RIMG_25SEP2019_0232_L2B_CMK_V01R00.h5,7681890,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:36:00Z,3RIMG_25SEP2019_0236_L2B_CMK_V01R00.h5,7681901,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:45:00Z,3RIMG_25SEP2019_0245_L2B_CMK_V01R00.h5,7681916,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:49:00Z,3RIMG_25SEP2019_0249_L2B_CMK_V01R00.h5,7681444,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T02:53:00Z,3RIMG_25SEP2019_0253_L2B_CMK_V01R00.h5,7681549,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:19:00Z,3RIMG_25SEP2019_0319_L2B_CMK_V01R00.h5,7681529,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:23:00Z,3RIMG_25SEP2019_0323_L2B_CMK_V01R00.h5,7681523,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:28:00Z,3RIMG_25SEP2019_0328_L2B_CMK_V01R00.h5,7681542,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:32:00Z,3RIMG_25SEP2019_0332_L2B_CMK_V01R00.h5,7681999,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:36:00Z,3RIMG_25SEP2019_0336_L2B_CMK_V01R00.h5,7681976,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:45:00Z,3RIMG_25SEP2019_0345_L2B_CMK_V01R00.h5,7682016,AVAILABLE
VABB,VABB_TS_01_20190924T13,thunderstorm_episode,2019-09-24T13:00:00+00:00,2019-09-25T02:00:00+00:00,2019-09-24T11:00:00+00:00,2019-09-25T04:00:00+00:00,2019-09-25T03:58:00Z,3RIMG_25SEP2019_0358_L2B_CMK_V01R00.h5,7682224,AVAILABLE
VABB,VABB_CTL_01_20190924T13,control,2019-09-10T13:00:00+00:00,2019-09-11T02:00:00+00:00,2019-09-10T11:00:00+00:00,2019-09-11T04:00:00+00:00,2019-09-10T11:15:00Z,3RIMG_10SEP2019_1115_L2B_CMK_V01R00.h5,7645400,AVAILABLE
VABB,VABB_CTL_01_20190924T13,control,2019-09-10T13:00:00+00:00,2019-09-11T02:00:00+00:00,2019-09-10T11:00:00+00:00,2019-09-11T04:00:00+00:00,2019-09-10T11:45:00Z,3RIMG_10SEP2019_1145_L2B_CMK_V01R00.h5,7645466,AVAILABLE
VABB,VABB_CTL_01_20190924T13,control,2019-09-10T13:00:00+00:00,2019-09-11T02:00:00+00:00,2019-09-10T11:00:00+00:00,2019-09-11T04:00:00+00:00,2019-09-10T12:15:00Z,3RIMG_10SEP2019_1215_L2B_CMK_V01R00.h5,7645541,AVAILABLE
